     psLayout
     
     ---------------------------------------------------------------------------------------------------------------------------------------------------------------
35435_D8Rat3_681 chr1 - 221954978 221955037 59
35435_D8Rat3_681 chr1 - 137293578 137293637 59
35435_D8Rat3_681 chr1 - 91134608 91134668 60
35435_D8Rat3_681 chr2 - 4060667 4060716 47
35435_D8Rat3_681 chr2 - 247022599 247022652 53
35435_D8Rat3_681 chr2 - 175658049 175658103 54
35435_D8Rat3_681 chr2 - 172306733 172306790 57
35435_D8Rat3_681 chr2 - 156282336 156282394 58
35435_D8Rat3_681 chr3 - 37166046 37166098 52
35435_D8Rat3_681 chr3 - 28252063 28252116 53
35435_D8Rat3_681 chr3 - 83356124 83356181 57
35435_D8Rat3_681 chr3 - 83356123 83356187 60
35435_D8Rat3_681 chr3 - 24085669 24085728 59
35435_D8Rat3_681 chr3 - 75441513 75441573 60
35435_D8Rat3_681 chr3 - 32109883 32109943 60
35435_D8Rat3_681 chr4 - 8472831 8472886 51
35435_D8Rat3_681 chr4 - 52850333 52850383 50
35435_D8Rat3_681 chr4 - 25477522 25477572 50
35435_D8Rat3_681 chr4 - 105726036 105726093 57
35435_D8Rat3_681 chr4 - 49446045 49446104 59
35435_D8Rat3_681 chr5 - 119375417 119375473 56
35435_D8Rat3_681 chr5 - 46086596 46086655 59
35435_D8Rat3_681 chr5 - 142852031 142852090 59
35435_D8Rat3_681 chr9 - 46553006 46553057 51
35435_D8Rat3_681 chr9 - 5052299 5052351 52
35435_D8Rat3_681 chr10 - 31765497 31765554 55
35435_D8Rat3_681 chr10 - 61215686 61215741 54
35435_D8Rat3_681 chr10 - 47013878 47013932 54
35435_D8Rat3_681 chr10 - 19192917 19192974 57
35435_D8Rat3_681 chr10 - 97085543 97085602 59
35435_D8Rat3_681 chr10 - 23078922 23078981 59
35435_D8Rat3_681 chr12 - 1145841 1145898 57
35435_D8Rat3_681 chr13 - 88892565 88892611 46
35435_D8Rat3_681 chr13 - 89093482 89093531 49
35435_D8Rat3_681 chr13 - 86879002 86879059 57
35435_D8Rat3_681 chr14 - 10166379 10166430 51
35435_D8Rat3_681 chr14 - 25492087 25492146 57
35435_D8Rat3_681 chr15 - 93305933 93305996 59
35435_D8Rat3_681 chr16 - 89744245 89744300 55
35435_D8Rat3_681 chr16 - 59002964 59003023 59
35435_D8Rat3_681 chr17 - 64623122 64623171 49
35435_D8Rat3_681 chr19 - 42034371 42034428 57
35435_D8Rat3_681 chr20 - 23707957 23708016 59
35435_D8Rat3_681 chrX - 122274426 122274479 53
35435_D8Rat3_681 chrX - 140553835 140553889 54
35435_D8Rat3_681 chrX - 7209262 7209327 61
35435_D8Rat3_681 chrX - 143845617 143845676 59
35435_D8Rat3_681 chr1 + 244252988 244253037 49
35435_D8Rat3_681 chr1 + 165172779 165172838 55
35435_D8Rat3_681 chr2 + 21174257 21174302 45
35435_D8Rat3_681 chr2 + 186377584 186377637 53
35435_D8Rat3_681 chr2 + 249235532 249235591 59
35435_D8Rat3_681 chr3 + 56399440 56399483 43
35435_D8Rat3_681 chr3 + 50567700 50567758 58
35435_D8Rat3_681 chr4 + 35677678 35677737 59
35435_D8Rat3_681 chr5 + 114616468 114616527 59
35435_D8Rat3_681 chr5 + 84227007 84227066 59
35435_D8Rat3_681 chr6 + 29166761 29166805 44
35435_D8Rat3_681 chr6 + 30524843 30524888 45
35435_D8Rat3_681 chr6 + 13368222 13368274 52
35435_D8Rat3_681 chr6 + 56732699 56732758 59
35435_D8Rat3_681 chr6 + 47032317 47032376 59
35435_D8Rat3_681 chr7 + 11634085 11634131 46
35435_D8Rat3_681 chr7 + 10745429 10745481 52
35435_D8Rat3_681 chr7 + 99605680 99605732 52
35435_D8Rat3_681 chr7 + 10254769 10254826 57
35435_D8Rat3_681 chr8 + 80442730 80442782 52
35435_D8Rat3_681 chr8 + 76109339 76109396 57
35435_D8Rat3_681 chr8 + 76674194 76674252 58
35435_D8Rat3_681 chr8 + 63160518 63160585 64
35435_D8Rat3_681 chr8 + 129871671 129871936 265
35435_D8Rat3_681 chr9 + 26613541 26613587 46
35435_D8Rat3_681 chr9 + 3294898 3294957 59
35435_D8Rat3_681 chr9 + 3132038 3132097 59
35435_D8Rat3_681 chr10 + 45111217 45111266 49
35435_D8Rat3_681 chr10 + 99629968 99630019 51
35435_D8Rat3_681 chr10 + 57484635 57484686 51
35435_D8Rat3_681 chr10 + 90677651 90677713 58
35435_D8Rat3_681 chr10 + 57575516 57575577 59
35435_D8Rat3_681 chr10 + 103079594 103079653 59
35435_D8Rat3_681 chr11 + 50855187 50855233 46
35435_D8Rat3_681 chr11 + 48882530 48882582 52
35435_D8Rat3_681 chr11 + 79656413 79656470 57
35435_D8Rat3_681 chr12 + 3029684 3029741 57
35435_D8Rat3_681 chr12 + 37130777 37130836 59
35435_D8Rat3_681 chr13 + 79789256 79789310 54
35435_D8Rat3_681 chr13 + 20738003 20738063 58
35435_D8Rat3_681 chr14 + 55465067 55465126 59
35435_D8Rat3_681 chr14 + 95501167 95501226 59
35435_D8Rat3_681 chr16 + 75088908 75088966 58
35435_D8Rat3_681 chr16 + 64671836 64671894 58
35435_D8Rat3_681 chr17 + 64545120 64545174 54
35435_D8Rat3_681 chr18 + 77461044 77461103 59
35435_D8Rat3_681 chr19 + 59289997 59290050 53
35435_D8Rat3_681 chrX + 106204243 106204287 44
35435_D8Rat3_681 chrX + 41869595 41869653 58
35435_D8Rat3_681 chrX + 118332377 118332436 59
35447_D6Rat51_549 chr6 + 49528848 49529225 375
35455_D15Rat20_446 chr15 - 59222146 59222435 287
35463_D18Rat34_650 chr18 + 49907252 49907562 309
35467_D1Rat7_529 chr1 - 17251122 17251527 405
35471_D13Rat47_508 chr13 - 101789612 101789860 248
35473_D17Rat58_507 chr17 + 74508616 74508966 350
35485_D10Rat64_437 chr10 - 17539748 17540130 380
35489_D1Rat41_346 chr1 + 142889913 142890175 258
35491_D18Rat22_245 chr18 + 30670062 30670252 190
35493_D3Rat13_583 chr3 + 153919680 153919936 256
35495_D18Rat35_631 chr18 - 28299905 28300275 370
35497_D15Rat25_669 chr4 + 119200691 119200945 254
35497_D15Rat25_669 chr15 + 99411889 99412125 236
35499_D8Rat81_705 chr8 - 128575506 128575818 312
35501_D12Rat2_541 chr12 + 14431946 14432183 234
35503_D10Rat20_482 chr10 + 81172671 81173011 339
35509_D18Rat24_538 chr18 - 21839947 21840204 257
35537_D8Rat12_594 chr8 - 113094773 113095101 327
35539_D13Rat14_541 chr14 + 87361713 87361745 32
35543_D13Rat21_828 chr13 + 44908856 44909204 346
35545_D5Rat28_243 chr5 - 125969567 125969768 199
35553_D16Rat16_641 chr16 + 77927944 77928281 336
35555_D9Rat8_660 chr9 - 84351602 84351838 230
35565_D11Rat20_518 chr11 - 29958898 29959267 369
35577_D5Rat21_542 chr5 + 100158177 100158411 234
35579_D6Rat54_719 chr6 - 28710709 28710952 238
35593_D20Rat17_703 chr20 - 3401309 3401609 300
35595_D8Rat20_599 chr8 + 99388250 99388608 357
35597_D13Rat45_397 chr1 - 176902379 176902485 100
35615_D1Rat70_451 chr19 - 50924508 50924567 54
35617_D3Rat54_460 chr3 + 34886868 34887183 310
35623_D9Rat41_448 chr9 + 21031343 21031556 213
35627_D10Rat12_528 chr10 - 95224271 95224554 283
35641_D5Rat55_519 chr5 - 139037698 139038148 449
35661_D15Rat33_440 chr15 - 52203760 52204151 390
35663_D8Rat51_645 chr8 - 36501211 36501632 416
35677_D18Rat10_429 chr18 + 70333794 70334122 327
35683_D6Rat39_486 chr6 + 26090623 26090908 282
35685_D1Rat10_585 chr1 + 26516430 26516719 289
35691_D9Rat5_445 chr9 + 94521324 94521622 297
35697_D17Rat16_526 chr17 - 34759444 34759728 280
35703_D1Rat40_616 chr1 - 137269262 137269645 383
35703_D1Rat40_616 chr6 + 67664459 67664587 120
35707_D17Rat43_661 chr1 + 147926269 147926502 233
35713_D14Rat11_511 chr14 - 39411164 39411422 257
35715_D8Rat92_815 chr8 - 105899815 105899994 175
35719_D17Rat51_610 chr17 + 90027348 90027659 311
35723_D14Rat25_615 chr14 + 41147033 41147350 316
35725_D6Rat48_514 chr6 - 114881386 114881605 219
35731_D10Rat33_584 chr10 + 37153434 37153863 429
35735_D17Rat49_527 chr17 - 86116565 86116781 216
35737_D15Rat12_383 chr15 + 43866101 43866304 197
35739_DXRat17_457 chrX - 92567525 92567943 417
35741_D1Rat32_450 chr1 - 120888463 120888754 289
35743_D3Rat15_695 chr3 - 145602711 145603058 344
35745_D3Rat48_448 chr3 + 49872529 49872812 283
35749_D7Rat45_448 chr9 - 45353593 45353675 80
35749_D7Rat45_448 chr7 + 65787770 65788096 324
35753_D5Rat208_588 chr1 - 76182092 76182123 31
35753_D5Rat208_588 chr16 + 8532953 8532985 32
35755_D2Rat66_777 chr2 - 235294671 235294871 197
35759_D17Rat28_207 chr17 - 47965761 47965957 193
35763_D16Rat5_597 chr16 + 26947008 26947159 147
35765_D14Rat29_653 chr14 - 76740979 76741235 256
35773_D7Rat8_568 chr7 - 121393008 121393340 328
35777_D4Rat61_622 chr4 - 151938301 151938554 252
35785_D5Rat24_410 chr5 + 106324376 106324709 328
35789_D9Rat2_694 chr9 + 119592682 119592985 302
35793_D1Rat28_792 chr1 - 98216566 98216854 287
35795_D3Rat26_660 chr3 + 112064523 112064956 433
35799_D3Rat24_516 chr3 - 118005936 118006253 315
35805_D14Rat5_625 chr14 + 10581151 10581609 454
35809_D9Rat12_458 chr9 - 75302608 75302882 274
35811_D4Rat23_400 chr4 - 61041004 61041296 291
35813_D19Rat20_482 chr19 + 7403863 7404281 414
35817_D4Rat40_635 chr4 - 106848909 106849285 374
35819_D9Rat26_414 chr9 - 48089705 48089972 267
35825_D5Rat41_347 chr5 + 154208052 154208310 258
35835_D5Rat66_568 chr5 + 154984642 154984864 222
35837_D14Rat27_654 chr14 + 79807183 79807410 227
35841_D7Rat19_678 chr7 + 95131383 95131673 287
35851_D1Rat68_550 chr1 + 197807163 197807524 361
35853_D1Rat9_693 chr1 + 31349950 31350173 222
35871_D9Rat36_544 chr15 + 61383033 61383228 195
35873_D5Rat46_296 chr5 + 158461232 158461360 126
35875_D1Rat23_515 chr1 + 88098932 88099227 291
35889_D12Rat10_611 chr12 - 29308233 29308420 185
35897_D14Rat22_621 chr14 + 100078000 100078335 335
35901_D2Rat3_408 chr2 + 12719576 12719911 335
35905_D8Rat21_403 chr8 - 91805612 91805831 218
35905_D8Rat21_403 chr4 + 157360702 157360832 130
35913_D4Rat10_505 chr4 + 30548049 30548493 444
35921_D7Rat12_596 chr7 - 112955699 112956056 355
35925_D13Rat41_451 chr13 + 46272854 46273165 311
35929_D2Rat122_635 chr2 + 98252642 98252873 231
35931_DXRat7_300 chrX + 22795987 22796245 257
35933_D11Rat12_440 chr11 + 44724964 44725252 286
35951_D17Rat27_484 chr17 + 49901866 49902191 323
35961_D5Rat53_789 chr5 + 104262487 104262847 360
35967_D1Rat100_428 chr1 - 101578091 101578508 414
35983_D10Rat89_598 chr10 + 3658786 3659259 469
35993_D20Rat11_440 chr20 - 38681516 38681849 323
35993_D20Rat11_440 chr20 - 38546150 38546483 323
35993_D20Rat11_440 chr20 - 38215952 38216287 327
35993_D20Rat11_440 chr9 + 53720210 53720248 36
35993_D20Rat11_440 chr13 + 86284577 86284615 36
35997_D13Rat26_782 chr13 + 57334804 57335187 383
36003_D8Rat14_542 chr8 - 109261593 109261846 251
36005_D6Rat9_449 chr6 - 127421093 127421374 281
36025_D12Rat23_519 chr12 - 29775283 29775647 364
36029_D4Rat51_529 chr4 + 121651192 121651414 221
36029_D4Rat51_529 chr20 + 43562630 43562888 251
36033_D13Rat29_603 chr13 + 67451385 67451749 361
36035_DXRat13_630 chrX + 41044155 41044644 487
36037_D4Rat13_502 chr16 + 79729031 79729145 112
36039_D8Rat58_581 chr8 - 11686750 11687245 494
36041_D2Rat48_613 chr2 - 197513458 197513837 378
36043_D4Rat49_618 chr4 + 119322454 119322644 190
36049_DXRat19_604 chrX - 112089366 112089605 235
36063_D9Rat37_525 chr9 - 23385229 23385469 240
36065_D11Rat6_512 chr11 + 57754573 57755033 456
36093_D2Rat26_446 chr2 - 93686418 93686707 286
36101_D12Rat15_593 chr12 + 33938083 33938128 45
36113_D5Rat1_677 chr5 + 39526755 39527091 336
36117_D8Rat46_663 chr19 + 31088115 31088161 46
36127_D4Rat9_526 chr4 + 27862185 27862411 226
36133_DXRat6_533 chr5 + 152305097 152305247 148
36135_D5Rat20_537 chr5 - 89654522 89654782 257
36137_D1Rat5_561 chr1 - 12255321 12255602 281
36139_D5Rat27_571 chr5 + 123599577 123600066 486
36141_D7Rat49_515 chr7 + 24153445 24153839 394
36143_D4Rat60_579 chr4 - 148358762 148359086 322
36149_D15Rat26_697 chr15 - 98754130 98754406 274
36159_D2Rat83_509 chr2 + 241103316 241103619 302
36163_D2Rat42_630 chr2 + 176408722 176409145 419
36165_D19Rat13_619 chr19 - 39974015 39974430 415
36167_D3Rat50_676 chr3 - 41104961 41105295 334
36169_D1Rat89_399 chr1 + 267962383 267962629 242
36171_D2Rat7_446 chr2 + 30018758 30019066 307
36197_D13Rat42_653 chr13 + 73970470 73970886 416
36199_D1Rat1_701 chr1 + 12066590 12066971 380
36203_D10Rat27_547 chr10 - 73950152 73950487 333
36207_D5Rat47_518 chrX + 49216696 49216877 181
36209_D1Rat26_616 chr1 + 88756394 88756686 290
36211_D17Rat34_575 chr17 + 67180833 67181106 273
36215_DXRat23_559 chrX + 141742894 141743175 280
36219_D1Rat384_575 chr1 - 232817099 232817401 302
36221_D12Rat4_496 chr12 + 17499885 17500237 352
36233_D10Rat60_407 chr10 - 55548861 55549119 257
36245_D17Rat7_575 chr17 - 18251851 18252101 248
36247_DXRat130_801 chrX - 138388343 138388701 357
36251_D13Rat8_296 chr13 - 6431820 6432080 259
36253_D1Rat17_349 chr1 - 52195837 52196104 263
36257_D8Rat38_289 chr8 - 60515156 60515279 123
36267_D8Rat8_677 chr8 + 122188448 122188810 361
36279_D5Rat4_663 chr5 + 52665371 52665594 223
36285_D7Rat39_776 chr7 - 4317616 4317979 357
36285_D7Rat39_776 chr7 + 5795257 5795612 355
36299_D14Rat20_491 chr14 + 85418410 85418856 443
36301_DXRat9_634 chrX - 29000112 29000537 425
36303_D1Rat6_699 chr1 - 21152897 21153166 269
36309_D8Rat41_616 chr8 - 56523652 56524022 365
36315_D17Rat41_295 chr17 + 73745280 73745549 269
36327_D8Rat2_689 chr8 - 127096790 127097030 240
36329_D17Rat32_455 chr17 + 60531226 60531595 369
36418_D3Rat20_670 chr3 + 127917801 127918149 346
36426_D5Rat51_608 chr5 + 171330358 171330655 293
36432_D1Rat35_640 chr1 + 132889759 132889948 189
36438_D9Rat43_610 chr9 + 7342957 7343291 333
36442_D7Rat20_404 chr7 - 91756846 91757040 194
36444_D18Rat21_521 chr18 + 44809798 44810073 275
36446_D2Rat45_547 chr2 - 176454859 176455355 492
36456_D3Rat41_312 chr3 - 73704321 73704586 265
36470_D2Rat16_475 chr2 + 45398298 45398551 253
36472_D3Rat44_657 chr3 + 64596863 64597129 263
36472_D3Rat44_657 chr16 + 17209142 17209371 227
36480_D1Rat59_534 chr1 + 178899020 178899186 166
36488_D8Rat17_461 chr8 - 102230896 102231277 376
36492_D13Rat15_605 chr13 - 34176387 34176678 291
36500_D5Rat89_463 chr5 - 147420053 147420493 438
36506_D13Rat32_347 chr1 - 114341021 114341054 33
36506_D13Rat32_347 chr13 - 77395228 77395482 247
36508_D4Rat48_313 chr3 + 108397565 108397627 61
36510_D9Rat40_407 chr9 - 21511454 21511621 164
36514_D4Rat69_647 chr4 - 172461370 172461602 230
36516_D15Rat1_681 chr15 + 9842716 9843051 334
36522_D10Rat44_528 chr10 + 24662058 24662101 43
36524_D1Rat87_623 chr1 - 264532960 264533311 350
36524_D1Rat87_623 chr6 + 107786528 107786738 209
36530_D4Rat17_471 chr4 - 49361221 49361612 389
36532_D2Rat11_504 chr1 - 61852441 61852599 155
36532_D2Rat11_504 chr1 - 62432440 62432598 156
36532_D2Rat11_504 chr1 - 62788024 62788187 160
36532_D2Rat11_504 chr1 - 63364949 63365111 160
36532_D2Rat11_504 chr1 - 63205404 63205566 160
36532_D2Rat11_504 chr1 - 61200152 61200314 160
36532_D2Rat11_504 chr2 - 36671740 36672034 293
36532_D2Rat11_504 chr1 + 59925182 59925340 156
36532_D2Rat11_504 chr1 + 59412183 59412341 156
36532_D2Rat11_504 chr1 + 60611858 60612020 160
36532_D2Rat11_504 chr1 + 56522195 56522357 160
36532_D2Rat11_504 chr1 + 56410342 56410504 160
36534_D6Rat32_447 chr6 + 47378267 47378506 239
36544_D4Rat77_586 chr4 + 96457688 96457993 305
36546_D2Rat5_738 chr2 - 27286593 27286853 260
36550_D1Rat12_450 chr1 + 35320249 35320573 321
36552_D1Rat21_429 chr1 - 64686486 64686724 234
36562_D4Rat72_483 chr4 - 183123753 183124211 451
36570_D1Rat118_457 chr17 - 29354824 29354861 37
36570_D1Rat118_457 chr1 + 244258889 244259290 395
36574_D2Rat68_530 chr2 + 237988304 237988718 411
36578_D2Rat78_391 chr2 - 117332465 117332761 294
36580_D1Rat112_587 chr8 - 2817059 2817429 367
36580_D1Rat112_587 chr8 - 2812998 2813368 368
36580_D1Rat112_587 chr6 + 1351247 1351617 368
36580_D1Rat112_587 chr6 + 1348662 1349032 368
36580_D1Rat112_587 chr6 + 1343121 1343491 370
36580_D1Rat112_587 chr8 + 4271884 4272254 369
36580_D1Rat112_587 chr8 + 4267084 4267454 369
36580_D1Rat112_587 chr8 + 4260067 4260437 369
36580_D1Rat112_587 chr8 + 4188659 4189029 369
36580_D1Rat112_587 chr8 + 4253050 4253420 370
36580_D1Rat112_587 chr8 + 4251203 4251573 370
36580_D1Rat112_587 chr8 + 4207934 4208304 370
36580_D1Rat112_587 chr8 + 4202027 4202397 370
36586_D6Rat26_319 chr6 - 60368209 60368464 254
36592_D1Rat64_633 chr1 - 189789703 189790075 370
36596_D1Rat53_522 chr1 - 172281176 172281454 274
36620_D9Rat48_539 chr1 - 209518156 209518263 107
36622_D3Rat18_641 chr3 - 139703336 139703532 194
36624_D10Rat13_573 chr10 + 93198569 93198922 352
36630_D13Rat5_399 chr13 + 18935142 18935437 295
36632_D4Rat244_434 chr4 - 11969152 11969505 352
36642_D18Rat4_506 chr18 - 77915785 77916111 323
