     psLayout
     
     ---------------------------------------------------------------------------------------------------------------------------------------------------------------
1628899_D3Got254_224_225bp chr3 + 138021078 138021302 224
1628899_D3Got254_224_10274bp chr15 + 35702130 35712403 10273
1629318_D1Cebr11_164_165bp chr1 + 31344095 31344259 164
1629318_D1Cebr11_164_151bp chr17 + 9939011 9939161 150
1629389_D8Got319_163_164bp chr8 + 13160106 13160269 163
1629389_D8Got319_163_13555bp chr18 + 34638682 34652236 13554
1629436_D1Wox79_113_114bp chr1 + 91221125 91221238 113
1629436_D1Wox79_113_124bp chr1 + 91194091 91194214 123
1629858_D13Uwm8_118_119bp chr13 + 22798641 22798759 118
1629858_D13Uwm8_118_11430bp chr1 + 49752834 49764263 11429
1629927_D1Got346_276_277bp chr1 + 243899015 243899291 276
1629927_D1Got346_276_609bp chr10 + 17019703 17020311 608
1630017_D2Got402_193_196bp chr2 + 229568956 229569151 195
1630017_D2Got402_193_149bp chr11 + 87577292 87577440 148
1630030_D10M11Mit222_0_95bp chr10 + 82553712 82553806 94
1630030_D10M11Mit222_0_1116bp chr8 + 92522348 92523463 1115
1630048_D7M6Mit123_224_238bp chr1 + 74941095 74941332 237
1630048_D7M6Mit123_224_236bp chr1 - 74941095 74941332 234
1630048_D7M6Mit123_224_236bp chr13 + 76603853 76604088 235
1630125_D1Got414_0_138bp chr11 + 261351 261488 137
1630125_D1Got414_0_146bp chr11 + 224699 224844 145
1630268_D12Cebr1_239_240bp chr12 + 33083135 33083374 239
1630268_D12Cebr1_239_6615bp chr8 + 129945654 129952268 6614
1630671_D3Got77_135_131bp chr4 + 163957461 163957591 130
1630671_D3Got77_135_135bp chr4 + 163748540 163748674 134
1630867_D13Got256_98_99bp chr13 + 7714936 7715034 98
1630867_D13Got256_98_5576bp chr20 + 53443648 53449223 5575
1631357_D7Wox43_160_161bp chr7 + 9296366 9296526 160
1631357_D7Wox43_160_12652bp chr7 + 131854658 131867309 12651
1631382_D10Got241_126_127bp chr10 + 69047889 69047976 83
1631382_D10Got241_126_127bp chr10 + 69029180 69029306 126
1631382_D10Got241_126_159bp chr10 + 69047818 69047976 158
1631650_D1Got419_104_105bp chr1 + 79086851 79086955 104
1631650_D1Got419_104_336bp chr17 + 20538858 20539193 335
1631665_D1Got336_158_159bp chr1 + 196362093 196362251 158
1631665_D1Got336_158_265bp chr11 + 68059589 68059853 264
1631695_D20Got114_269_169bp chr20 + 30583945 30584113 168
1631695_D20Got114_269_256bp chr20 + 30583945 30584200 255
1631875_D13Got209_267_268bp chr13 + 1451887 1452154 267
1631875_D13Got209_267_238bp chr13 + 1451887 1452124 237
1632242_D1Got364_162_163bp chr1 + 182239062 182239224 162
1632242_D1Got364_162_11768bp chr5 + 144200721 144212488 11767
1632328_D10Got235_147_148bp chr10 + 57177699 57177846 147
1632328_D10Got235_147_14067bp chr1 + 101553907 101567973 14066
1632415_D1Got410_202_205bp chr1 + 112062933 112063137 204
1632415_D1Got410_202_162bp chr1 + 111347980 111348141 161
1632516_D17Got219_103_104bp chr17 + 30736621 30736724 103
1632516_D17Got219_103_8026bp chrX + 71314794 71322819 8025
1632723_D3Got268_291_338bp chr3 + 168591663 168592000 337
1632723_D3Got268_291_3080bp chr1 + 3988305 3991384 3079
1632761_D16Cebr3_170_171bp chr16 + 17516429 17516599 170
1632761_D16Cebr3_170_545bp chr1 + 103519345 103519889 544
1632892_D9Wox39_0_212bp chr9 + 95255545 95255756 211
1632892_D9Wox39_0_9231bp chr9 + 95204667 95213897 9230
1632929_D1Got360_233_234bp chr1 + 77923863 77924096 233
1632929_D1Got360_233_9749bp chr2 + 194698713 194708461 9748
1633033_D2Got340_267_268bp chr2 + 166939128 166939395 267
1633033_D2Got340_267_8902bp chr2 + 173084207 173093108 8901
1633093_D3Got259_146_144bp chr3 + 49202946 49203089 143
1633093_D3Got259_146_209bp chr13 + 22579542 22579750 208
1633230_D2Got319_222_218bp chr2 + 66158042 66158259 217
1633230_D2Got319_222_11771bp chr14 + 4979947 4991717 11770
1633278_D9Wox40_199_200bp chr9 + 96234560 96234759 199
1633278_D9Wox40_199_1787bp chr2 + 203371050 203372836 1786
1633338_D1Wox48_199_228bp chr1 + 90721898 90722125 227
1633338_D1Wox48_199_200bp chr1 + 90645781 90645980 199
1633493_D7Got238_157_158bp chr7 + 4339536 4339693 157
1633493_D7Got238_157_156bp chr7 + 5773511 5773666 155
1633553_D20Wox15_0_123bp chr20 + 2671326 2671448 122
1633553_D20Wox15_0_125bp chr20 + 2651228 2651352 124
1633700_DXGot160_208_204bp chrX + 113135799 113136002 203
1633700_DXGot160_208_479bp chr19 + 33421885 33422363 478
1633817_D14Wox24_0_282bp chr14 + 61504952 61505233 281
1633817_D14Wox24_0_2326bp chr1 + 216501768 216504093 2325
1633981_D2Cebr2_110_111bp chr2 + 94932596 94932706 110
1633981_D2Cebr2_110_8091bp chr2 + 56436966 56445056 8090
1634005_D14Wox22_163_164bp chr14 + 5968180 5968343 163
1634005_D14Wox22_163_1760bp chr19 + 68353082 68354841 1759
1634206_DXGot113_160_161bp chrX + 103669446 103669606 160
1634206_DXGot113_160_1059bp chr19 + 64335131 64336189 1058
1634267_D9Got231_267_269bp chr9 + 9104997 9105265 268
1634267_D9Got231_267_11208bp chr20 + 34193179 34204386 11207
1634541_D3Got256_138_138bp chr3 + 62261866 62262003 137
1634541_D3Got256_138_3716bp chr6 + 90794475 90798190 3715
1634714_D5Got283_143_139bp chr5 + 36766778 36766916 138
1634714_D5Got283_143_11597bp chr3 + 58651262 58662858 11596
1634879_D4Wox50_264_265bp chr4 + 159269327 159269591 264
1634879_D4Wox50_264_11657bp chr19 + 51543238 51554894 11656
1634999_D4Got283_226_227bp chr4 + 29207186 29207412 226
1634999_D4Got283_226_2879bp chrX + 70364273 70367151 2878
1635017_D15Got225_267_268bp chr15 + 69003253 69003520 267
1635017_D15Got225_267_13057bp chr3 + 37150705 37163761 13056
1635068_D6Cebr1_238_239bp chr6 + 135421051 135421289 238
1635068_D6Cebr1_238_1173bp chr1 + 20298626 20299798 1172
1635082_D6Wox26_0_249bp chr6 + 79732484 79732732 248
1635082_D6Wox26_0_11177bp chr11 + 45236801 45247977 11176
1635099_D14Got147_100_99bp chr7 - 65979631 65979731 98
1635099_D14Got147_100_99bp chr14 + 7896031 7896129 98
1635099_D14Got147_100_101bp chr7 + 65979631 65979731 100
1635158_D10Wox33_126_127bp chr10 + 102192553 102192679 126
1635158_D10Wox33_126_14981bp chr10 + 59932268 59947248 14980
1635243_D10Got212_219_221bp chr10 + 57143931 57144151 220
1635243_D10Got212_219_3015bp chr4 + 41079682 41082696 3014
1635371_D2Got361_157_158bp chr2 + 227478624 227478781 157
1635371_D2Got361_157_1766bp chr8 + 97478540 97480305 1765
1635417_DXGot119_229_230bp chrX + 140378216 140378445 229
1635417_DXGot119_229_377bp chrX + 140378216 140378592 376
1635548_D17Got227_132_133bp chr17 + 870423 870555 132
1635548_D17Got227_132_13862bp chr1 + 147198575 147212436 13861
1635571_D13Got238_226_227bp chr13 + 68877489 68877715 226
1635571_D13Got238_226_10356bp chr2 + 215038677 215049032 10355
1635697_D9Wox25_116_117bp chr9 + 91053812 91053928 116
1635697_D9Wox25_116_13417bp chr4 + 166150953 166164369 13416
1635700_D9Wox26_204_205bp chr9 + 91050597 91050801 204
1635700_D9Wox26_204_7751bp chr10 + 89123519 89131269 7750
1635723_D3Wox34_231_263bp chr3 + 110730218 110730480 262
1635723_D3Wox34_231_8116bp chr4 + 149045774 149053889 8115
1635731_D17Got201_148_149bp chr17 + 14083179 14083327 148
1635731_D17Got201_148_1255bp chr4 + 57606654 57607908 1254
1636218_D6Got320_234_235bp chr6 + 35973341 35973575 234
1636218_D6Got320_234_39bp chr17 + 71450609 71450647 38
1636257_D2Got415_139_136bp chr2 + 151142654 151142789 135
1636257_D2Got415_139_142bp chr2 + 151084701 151084842 141
1636261_D4Got286_212_212bp chr4 + 34010930 34011141 211
1636261_D4Got286_212_270bp chr4 + 34010872 34011141 269
1636443_D1Got392_238_239bp chr1 + 118932875 118933113 238
1636443_D1Got392_238_6716bp chr17 + 11124149 11130864 6715
1636692_D20Got123_150_151bp chr20 + 26953504 26953654 150
1636692_D20Got123_150_7763bp chr19 + 52638053 52645815 7762
1636741_D8Got301_128_124bp chr8 + 24331110 24331233 123
1636741_D8Got301_128_126bp chr8 + 23801204 23801329 125
1636822_D1Got363_147_147bp chr1 + 28065844 28065990 146
1636822_D1Got363_147_14100bp chr17 + 18366495 18380594 14099
1636921_D2Got321_107_108bp chr2 + 77216884 77216991 107
1636921_D2Got321_107_6432bp chrX + 64689365 64695796 6431
1637003_DXGot112_187_188bp chrX + 100208995 100209182 187
1637003_DXGot112_187_1067bp chr2 + 177145237 177146303 1066
1637034_D4Wox39_0_366bp chr4 + 161044286 161044651 365
1637034_D4Wox39_0_3378bp chr2 + 113605104 113608481 3377
1637144_D18Got127_170_171bp chr18 + 69458125 69458295 170
1637144_D18Got127_170_270bp chr18 + 69458026 69458295 269
1637256_D19Got100_300_300bp chr19 + 2179365 2179664 299
1637256_D19Got100_300_2781bp chr1 + 105602869 105605649 2780
1637280_D1Got403_216_217bp chr1 + 188954536 188954752 216
1637280_D1Got403_216_5420bp chr10 + 20935365 20940784 5419
1637320_D20Got108_224_225bp chr20 + 29083904 29084128 224
1637320_D20Got108_224_8065bp chr7 + 70170756 70178820 8064
1637384_D7Wox36_0_418bp chr7 + 59998649 59999066 417
1637384_D7Wox36_0_1538bp chr12 + 36984768 36986305 1537
1637738_D9Got228_244_245bp chr9 + 37640070 37640314 244
1637738_D9Got228_244_10215bp chr4 + 144127485 144137699 10214
1637824_D4Got209_278_279bp chr4 + 71211803 71212081 278
1637824_D4Got209_278_13100bp chr4 + 71286252 71299351 13099
1637846_D11Got106_300_301bp chr11 + 63984244 63984544 300
1637846_D11Got106_300_5956bp chr1 + 17023063 17029018 5955
1637887_D12Uwm1_196_197bp chr12 + 30109270 30109466 196
1637887_D12Uwm1_196_1931bp chr10 + 86837914 86839844 1930
1638078_D10Got210_231_232bp chr10 + 58508991 58509222 231
1638078_D10Got210_231_210bp chr10 + 58787150 58787359 209
1638126_D17Got207_0_110bp chr17 + 51798922 51799031 109
1638126_D17Got207_0_84bp chr4 + 115548916 115548999 83
1638246_D2Ulb17_0_468bp chr2 + 172756952 172757419 467
1638246_D2Ulb17_0_1856bp chr10 + 6014585 6016440 1855
1638305_D4Got285_151_152bp chr4 + 32506256 32506407 151
1638305_D4Got285_151_7830bp chr5 + 153621874 153629703 7829
1638494_D20Got126_179_177bp chr20 + 1641250 1641426 176
1638494_D20Got126_179_3563bp chr1 + 183408664 183412226 3562
1638688_D5Got314_152_153bp chr5 + 148035460 148035612 152
1638688_D5Got314_152_10248bp chr2 + 167010752 167020999 10247
1638861_D7Got141_156_157bp chr7 + 136280067 136280223 156
1638861_D7Got141_156_7037bp chr7 + 67495599 67502635 7036
1638974_D5Got307_230_231bp chr5 + 139804062 139804292 230
1638974_D5Got307_230_7814bp chr11 + 97802452 97810265 7813
1639005_D4Wox45_175_176bp chr4 + 117603013 117603188 175
1639005_D4Wox45_175_10744bp chr5 + 114131932 114142675 10743
1639172_D4Wox43_159_160bp chr4 + 147174214 147174373 159
1639172_D4Wox43_159_8021bp chr5 + 139939230 139947250 8020
1639223_D8Got349_119_120bp chr8 + 44628811 44628930 119
1639223_D8Got349_119_253bp chr8 + 44628811 44629063 252
1639275_D4Got219_173_174bp chr4 + 114372179 114372352 173
1639275_D4Got219_173_1505bp chr19 + 63901939 63903443 1504
1639396_D3Got297_0_123bp chr3 + 140525182 140525304 122
1639396_D3Got297_0_210bp chr3 + 140525095 140525304 209
1639714_D2Got357_272_273bp chr2 + 227465976 227466248 272
1639714_D2Got357_272_177bp chr2 + 227466072 227466248 176
1639976_D3Got217_171_169bp chr3 + 77465651 77465819 168
1639976_D3Got217_171_314bp chr1 + 190158005 190158318 313
1639991_D1Got427_138_139bp chr1 + 73760034 73760172 138
1639991_D1Got427_138_172bp chr1 + 73828725 73828896 171
1640581_D10Got409_178_175bp chr10 + 57681509 57681683 174
1640581_D10Got409_178_13730bp chr20 + 25468109 25481838 13729
1640692_D3Got301_270_271bp chr3 + 81058080 81058350 270
1640692_D3Got301_270_8320bp chr1 + 57893202 57901521 8319
1640751_D5Mco319_235_236bp chr5 + 28343239 28343474 235
1640751_D5Mco319_235_6952bp chr5 + 148329218 148336169 6951
1640850_D14Wox25_0_81bp chr14 + 61506741 61506821 80
1640850_D14Wox25_0_8088bp chr5 + 155601410 155609497 8087
1641053_D6Got301_101_102bp chr6 + 30387973 30388074 101
1641053_D6Got301_101_2429bp chr12 + 38301480 38303908 2428
1641425_D5Cebr3_298_299bp chr5 + 61577081 61577379 298
1641425_D5Cebr3_298_14643bp chr8 + 73715074 73729716 14642
1641564_D5Ulb2_156_157bp chr5 + 55811570 55811726 156
1641564_D5Ulb2_156_10509bp chr9 + 106141755 106152263 10508
1641588_D1Cebr4_289_290bp chr1 + 266578737 266579026 289
1641588_D1Cebr4_289_5310bp chr6 + 52969409 52974718 5309
1641661_D4Uia13_223_224bp chr4 + 122190508 122190731 223
1641661_D4Uia13_223_3041bp chr1 + 204147846 204150886 3040
1641681_D4Got205_222_223bp chr4 + 37716377 37716599 222
1641681_D4Got205_222_3269bp chr11 + 33244375 33247643 3268
2292717_D1Mco92_0_224bp chr1 + 130644216 130644439 223
2292717_D1Mco92_0_289bp chr1 + 130644216 130644504 288
2292719_D1Mco101_0_217bp chr1 + 138099883 138100099 216
2292719_D1Mco101_0_98bp chr8 + 129813426 129813523 97
2292749_D1Mco85_0_210bp chr1 + 139712515 139712724 209
2292749_D1Mco85_0_1652bp chr3 + 42475850 42477501 1651
2302885_D9Mco87_214_215bp chr9 + 86369400 86369614 214
2302885_D9Mco87_214_14334bp chr5 + 11262287 11276620 14333
2302959_D3Hmgc12_0_127bp chr3 + 187757713 187757839 126
2302959_D3Hmgc12_0_751bp chr8 + 52209156 52209906 750
2303225_D20Yum63_157_158bp chr20 + 4176040 4176197 157
2303225_D20Yum63_157_8087bp chr3 + 29418373 29426459 8086
2303227_D20Yum78_152_153bp chr20 + 4769749 4769901 152
2303227_D20Yum78_152_12432bp chr20 + 6035587 6048018 12431
2303257_D20Yum7_175_176bp chr20 + 1832662 1832837 175
2303257_D20Yum7_175_10279bp chr1 + 100441708 100451986 10278
2303265_D20Yum47_227_228bp chr20 + 3580788 3581015 227
2303265_D20Yum47_227_8190bp chr9 + 64701634 64709823 8189
2303303_D20Yum43_0_210bp chr20 + 3389843 3390052 209
2303303_D20Yum43_0_68bp chr20 + 3492035 3492102 67
2303309_D20Yum72_169_170bp chr20 + 4495069 4495238 169
2303309_D20Yum72_169_778bp chr7 + 54193639 54194416 777
2315162_D1Mco102_184_185bp chr1 + 34078203 34078387 184
2315162_D1Mco102_184_6714bp chrX + 136340344 136347057 6713
2315286_D16Nkg106_184_185bp chr16 + 70180612 70180796 184
2315286_D16Nkg106_184_9272bp chr2 + 201063618 201072889 9271
2324933_D13Hmgc40_258_259bp chr13 + 41297491 41297749 258
2324933_D13Hmgc40_258_4114bp chr9 + 64136017 64140130 4113
2324935_D13Hmgc72_195_196bp chr13 + 40138509 40138704 195
2324935_D13Hmgc72_195_4387bp chr13 + 40138509 40142895 4386
33555_D2Mit26_132_135bp chr2 + 114772941 114773075 134
33555_D2Mit26_132_5150bp chr1 + 204356490 204361639 5149
33583_D9Mit9_271_263bp chr9 + 30655566 30655828 262
33583_D9Mit9_271_336bp chr10 + 59783829 59784164 335
33597_D19Mit13_197_207bp chr19 + 41586035 41586241 206
33597_D19Mit13_197_591bp chr16 + 64854016 64854606 590
33713_D15Mit3_201_190bp chr15 + 19793092 19793281 189
33713_D15Mit3_201_209bp chr15 + 20558331 20558539 208
33719_D17Mit6_100_99bp chr17 + 77078811 77078909 98
33719_D17Mit6_100_9158bp chr6 + 132512900 132522057 9157
33723_D7Mit20_112_87bp chr7 + 135627555 135627641 86
33723_D7Mit20_112_37bp chr7 + 135627555 135627591 36
33747_D2Mit10_121_100bp chr2 + 152651642 152651741 99
33747_D2Mit10_121_5493bp chr4 + 9623683 9629175 5492
33765_D2Mit35_264_265bp chr2 + 129405486 129405750 264
33765_D2Mit35_264_9606bp chrX + 132297837 132307442 9605
33808_D3Mit4_171_192bp chr3 + 150646872 150647063 191
33808_D3Mit4_171_2062bp chr8 + 115833898 115835959 2061
33860_D17Mit10_231_236bp chr17 + 59932886 59933121 235
33860_D17Mit10_231_14150bp chr13 + 95202365 95216514 14149
33872_D1Mit33_215_204bp chr1 + 73600897 73601100 203
33872_D1Mit33_215_214bp chr1 + 73658679 73658892 213
33891_D10Mit5_140_147bp chr10 + 21651192 21651338 146
33891_D10Mit5_140_5444bp chr7 + 60045956 60051399 5443
33951_D19Mit8_132_131bp chr19 + 60453043 60453173 130
33951_D19Mit8_132_13919bp chr18 + 22360085 22374003 13918
33963_D12Mit4_198_199bp chr12 + 43853731 43853929 198
33963_D12Mit4_198_14231bp chr8 + 20770495 20784725 14230
33979_D9Mit4_204_205bp chr9 + 49931445 49931649 204
33979_D9Mit4_204_8547bp chr17 + 20927091 20935637 8546
34031_D12Mit7_223_199bp chr12 + 22306686 22306884 198
34031_D12Mit7_223_230bp chr12 + 22240851 22241080 229
34035_D1Mit15_152_153bp chr1 + 3304714 3304866 152
34035_D1Mit15_152_153bp chr1 + 3568973 3569125 152
34035_D1Mit15_152_153bp chr1 + 3304714 3304866 152
34035_D1Mit15_152_153bp chr1 + 3568973 3569125 152
34188_D20Mgh1_185_186bp chr20 + 51843364 51843549 185
34188_D20Mgh1_185_14476bp chr2 + 94516402 94530877 14475
34272_D6Mgh12_108_110bp chr6 + 76437889 76437998 109
34272_D6Mgh12_108_8520bp chrX + 131558639 131567158 8519
34278_D2Mgh14_120_117bp chr2 + 44887904 44888020 116
34278_D2Mgh14_120_94bp chr4 + 184261379 184261472 93
34361_D10Mgh25_141_142bp chr10 + 5650933 5651074 141
34361_D10Mgh25_141_1527bp chr10 + 5649548 5651074 1526
34421_D15Mgh10_109_132bp chr18 + 73422546 73422677 131
34421_D15Mgh10_109_2082bp chr15 + 3176956 3179037 2081
34429_D19Mgh3_135_143bp chr19 + 60565335 60565477 142
34429_D19Mgh3_135_10600bp chr12 + 7631136 7641735 10599
34471_D15Mgh3_149_151bp chr15 + 62005004 62005154 150
34471_D15Mgh3_149_1132bp chr15 + 62004023 62005154 1131
34497_D2Mgh24_150_191bp chr2 + 137703245 137703435 190
34497_D2Mgh24_150_6760bp chr1 + 262941483 262948242 6759
